chrom	start	end
chr10	111661205	111661918
chr14	79331305	79331993
chr2	144086365	144086446
chr2	163278716	163279378
chr14	32166500	32166547
chr4	119005187	119005940
chr18	61106210	61106627
chr4	148604600	148605087
chr12	56197930	56198728
chr3	105502243	105503389
chr13	71298580	71298976
chr11	75237518	75239060
chr5	115941215	115942450
chr3	108223656	108224012
chr3	59064420	59065255
chr12	66521127	66521462
chr11	31757284	31758057
chr12	9458339	9458442
chr13	21245544	21246065
chr2	65443730	65444313
chr2	85047557	85048440
chr5	138755766	138755954
chr4	34554834	34555174
chr12	72129876	72130577
chr19	27579674	27580039
chr11	50262663	50262718
chr11	67236375	67237197
chr11	88277504	88278887
chr15	86105705	86106070
chr1	40712198	40712502
chr2	65917332	65917655
chr17	48856964	48857093
chr11	55769645	55770112
chr8	120417075	120417472
chr1	135282978	135283138
chr11	25491948	25492625
chr12	70544017	70545015
chr2	178298246	178298487
chr4	100593788	100594017
chr17	57276763	57276975
chr13	94112892	94113220
chr9	27317377	27318040
chr9	65829288	65829411
chr17	70862660	70863073
chr9	77930949	77931120
chr12	30589488	30590059
chr9	31725646	31726141
chr5	139161950	139162448
chr17	12251393	12251711
chr2	114732382	114732729
chr4	148819137	148819936
chr1	178271530	178272134
chr10	88118136	88118433
chr13	111266504	111266897
chr8	34989709	34989871
chr2	50100455	50100643
chr5	100152227	100152463
chr1	157966709	157967746
chr1	40632374	40632804
chr5	112043978	112044458
chr7	92532159	92532331
chr7	30493771	30495996
chr13	85923750	85924108
chr18	64974287	64974403
chr14	48215258	48215789
chr18	74716536	74717432
chr6	56847997	56848183
chr1	73757062	73757231
chr10	110941451	110941877
chr11	79531743	79531958
chr10	13450802	13451282
chr8	67713686	67714141
chr4	35014879	35015510
chr8	72467827	72467944
chr6	40009618	40010664
chr2	127286561	127287009
chr4	85497661	85497958
chrX	73659560	73659812
chr9	119938575	119938602
chr12	12423780	12424140
chr8	119215486	119216227
chr19	53087237	53087721
chr2	101953500	101953784
chr5	114525678	114525851
chr2	116059789	116061199
chr3	132883956	132884144
chr5	31789439	31790027
chr12	117006028	117006140
chr11	88273375	88273864
chr6	83394664	83395419
chr8	116638344	116638839
chr15	25682625	25683149
chr4	153436195	153437889
chr15	85196455	85196627
chr12	112680994	112681480
chr16	32043183	32043481
chr7	131240925	131241069
chr7	78720623	78721217
chr5	75715055	75715546
chr8	123328542	123328764
chr11	57548453	57548699
chr12	28296447	28296695
chr18	80165735	80165939
chr6	32983864	32984307
chr9	98373699	98373791
chr2	5615632	5616333
chr11	117641951	117642382
chr2	29314428	29315135
chr2	77925884	77926290
chr9	40440006	40440116
chr1	84726606	84726699
chr3	63585455	63585985
chr3	101357461	101358290
chr11	88579151	88580219
chr1	15910876	15910945
chr10	117857038	117857144
chr7	63736334	63736436
chr4	151904692	151904952
chr8	117909393	117909718
chr13	51676669	51676862
chr7	139663535	139664567
chr4	134635147	134635722
chr14	32384003	32384278
chr9	43354579	43355720
chr4	148478197	148478516
chr11	35394393	35394570
chr6	102003242	102003564
chr8	120582749	120583113
chr6	4882345	4882413
chr17	84155825	84156585
chr11	69185020	69185065
chr5	25834755	25835002
chr11	67668634	67669130
chr12	71941634	71943222
chr17	74552522	74552746
chr2	68873680	68873954
chr1	40535384	40535668
chr2	170666052	170666171
chr16	94152180	94152918
chr14	69050130	69050818
chr7	115370854	115371135
chr8	119792041	119792333
chr2	152756539	152757478
chr13	55712449	55713062
chr12	17948157	17948252
chr1	40326644	40327138
chr6	128256216	128256440
chr4	15043900	15044053
chr11	62939425	62939525
chr4	134450972	134451571
chr11	120116290	120116424
chr11	109695166	109695469
chr18	35262318	35263124
chr7	81865578	81866154
chr12	53843681	53844649
chr6	32992557	32993267
chr18	76679555	76679880
chr4	127545733	127546667
chr13	9913427	9913585
chr5	140670525	140671470
chr6	126172267	126172472
chr2	69154544	69154619
chr2	167589504	167589726
chr7	113303321	113304072
chr2	129744714	129745561
chr1	91846751	91847191
chr14	32409362	32409935
chr10	112918817	112918963
chr5	136769974	136770223
chr2	65236854	65237274
chr19	46935071	46935771
chr4	8589741	8589938
chr8	13952387	13952609
chr5	128331536	128332419
chr19	32532757	32533283
chr12	113127881	113128007
chrX	134282316	134282360
chr10	53654980	53655862
chr8	70744653	70745036
chrX	152608169	152608577
chr4	117319975	117321180
chr7	120124094	120124312
chr11	100091257	100091924
chr17	49887286	49888368
chr7	126972596	126973029
chr13	25171987	25172521
chr1	88443374	88443616
chr14	64179476	64179699
chr16	11137601	11137712
chr7	15981681	15982028
chr5	134468122	134468633
chr1	37522239	37522513
chr14	13179673	13180068
chr8	14438043	14438902
chr5	21482448	21483049
chr4	127179320	127179481
chr9	118950564	118951584
chr4	128564507	128564731
chr15	81123068	81123131
chr5	120294204	120295023
chr5	65233971	65235207
chr8	34681622	34681791
chr3	85861099	85861605
chr11	108882308	108882991
chr2	27082495	27083014
chr6	124510964	124511926
chr18	77522684	77523225
chr19	52617345	52617593
chr13	52860171	52861194
chr9	108157299	108157867
chr17	84150305	84151065
chr7	79483673	79484066
chr14	76167764	76169151
chr5	111788536	111789323
chr9	46985680	46986386
chr7	81677280	81677834
chr1	38450957	38451336
chr15	85741159	85741548
chr1	147530070	147530131
chr1	127528141	127529062
chr11	102641825	102642247
chr14	76543338	76544227
chr4	151480180	151480338
chr17	45755021	45755101
chr8	104552819	104553709
chr2	118770490	118770717
chr7	40570626	40570981
chr5	22326165	22326560
chr2	3233645	3234221
chr2	165252148	165253138
chr2	166800746	166800866
chr4	130555431	130556707
chr6	144374179	144374421
chr15	85380188	85380281
chr15	100373770	100373867
chrX	52649492	52649570
chr11	103864046	103864564
chr4	138164511	138164663
chr12	36317027	36318117
chr5	146439966	146440180
chr19	27090111	27090331
chr10	116127169	116127451
chr14	57345770	57346096
chr10	67650408	67651292
chr11	104301557	104301893
chr5	100949798	100949919
chr12	84147593	84147926
chr6	112976665	112977239
chr5	134435474	134435580
chr12	86129299	86129534
chr6	89337387	89338576
chr8	22853799	22854350
chr2	179515708	179516277
chr4	134682701	134683479
chr1	42567070	42567671
chr2	91061989	91062233
chr2	106875250	106876263
chr18	9396617	9397400
chr11	36337719	36338417
chr8	47679652	47681154
chr4	151244156	151244278
chr11	88742136	88743054
chr5	101861164	101861784
chr10	80374988	80376841
chr9	68909988	68910475
chr19	7585841	7586142
chr15	68705079	68705264
chr10	18646302	18647079
chr6	65783749	65784041
chr2	102174226	102174487
chr15	40436824	40437091
chr6	50983183	50983492
chr8	118135868	118136671
chr2	157035418	157035927
chr8	123512340	123512440
chr11	35866365	35869041
chr11	79716985	79717415
chr12	78686585	78686891
chr8	72411595	72412005
chr11	60551966	60552241
chr2	118880433	118880688
chr14	26973184	26974419
chr12	7864216	7864309
chr5	149229226	149229497
chr10	120898357	120899313
chr9	27630107	27630706
chr4	40537913	40538326
chr11	118887801	118888600
chr14	25668457	25668609
chr6	73052983	73053103
chr1	64573283	64573798
chr4	154892510	154893013
chr17	29263602	29263658
chr10	100820725	100820853
chr2	93416643	93416719
chr2	166577667	166578509
chr6	108589882	108591197
chr16	9867238	9867396
chr8	106921838	106922227
chr4	124688382	124689203
chr16	39341254	39341436
chr16	89960459	89960966
chr15	57657183	57657675
chr9	121198959	121199670
chr1	127315546	127316206
chr13	104943042	104943822
chr8	31122614	31122704
chr15	44004499	44004597
chr8	14407738	14407877
chr9	62376818	62377195
chr7	68909280	68909631
chr14	78774362	78774619
chr2	69686989	69687128
chr12	111524970	111525966
chr12	111282642	111283335
chr11	102784249	102784417
chr9	21680536	21681553
chr4	133308679	133309047
chr4	106451951	106452389
chr9	122668350	122668918
chr8	47194148	47194551
chr12	24924329	24924569
chr6	98688533	98689303
chr1	184921523	184922022
chr5	27530259	27530546
chr9	47728132	47728368
chr18	84261531	84261844
chr15	100387241	100387395
chr11	66137174	66137529
chr9	114795727	114796111
chr5	118087544	118087734
chr13	95777090	95777408
chr11	59445064	59445563
chr2	25241089	25241431
chr17	75165015	75165719
chr7	141069204	141069407
chr11	5202157	5202208
chr16	67103250	67103304
chr4	11885092	11885559
chr8	121594511	121594688
chr3	87793438	87793962
chr11	4742012	4742249
chr4	98753944	98754311
chr10	54021658	54021839
chr9	98699523	98699744
chr8	87705282	87705669
chr4	152358226	152358736
chr5	140658790	140659020
chr2	4911492	4911585
chr16	78405632	78405880
chr6	103687115	103687760
chr3	136041793	136042366
chr13	19088517	19088841
chr4	95473967	95474324
chr16	4326741	4327493
chr7	28370068	28370468
chr10	19593068	19593231
chr11	107775821	107776087
chr9	47700005	47700702
chr10	82921732	82922557
chr11	4107859	4108957
chr16	31309348	31310119
chr13	57982932	57983110
chr3	95249697	95249726
chr11	117024675	117025092
chr19	55241686	55242502
chr16	28447607	28449433
chr5	77761126	77761459
chr14	103599241	103599463
chr10	22269386	22269712
chr3	52977812	52978918
chr9	66984576	66986224
chr10	59283246	59283498
chr10	105691946	105692171
chr15	99579406	99579722
chr8	79186670	79186817
chr6	94205877	94206078
chr11	107948397	107948760
chr3	90013175	90013336
chr12	86767692	86768219
chr11	68558498	68559162
chr2	128786374	128786586
chr14	8022887	8023241
chr5	130868677	130869063
chr19	23988092	23988769
chr2	104449806	104449997
chr11	30128113	30128810
chr17	25046513	25046958
chr11	117965182	117965455
chr5	113638597	113638855
chr15	89670883	89671878
chr1	127314516	127314971
chr16	76342373	76343784
chr10	41604147	41604577
chr3	136366130	136367351
chr11	113554742	113554852
chr14	63582095	63582616
chr18	45058564	45058750
chr4	35054431	35054721
chr5	131608099	131608356
chrX	20844599	20844893
chr4	31629301	31629640
chr10	18665674	18665820
chr5	136493711	136494136
chr14	46549801	46550250
chr7	121009465	121009690
chr2	52479366	52479805
chr9	32746847	32747236
chr6	85216827	85217494
chr6	48680241	48680397
chr5	149805186	149805331
chr1	193672980	193673474
chr16	95437102	95438021
chr12	98568226	98569386
chr11	96005666	96006063
chr10	53431985	53432381
chrX	74208203	74208419
chr2	167771618	167772822
chr13	47151031	47152275
chr1	36403622	36404102
chr9	29581113	29581282
chr17	29342564	29343448
chr11	78287847	78287911
chr6	124739599	124740349
chr15	47599648	47599718
chr4	55699516	55699986
chr7	29168812	29169886
chr5	64533315	64534327
chr1	12875310	12875618
chr10	83069033	83069979
chr3	120606427	120606608
chr15	74176220	74177193
chr15	25378504	25378677
chr6	71892790	71892983
chr12	102003299	102003821
chr1	120250347	120250923
chr11	44411646	44411697
chr4	153965176	153966132
chr11	54058220	54058413
chr17	24901944	24902461
chr7	80380172	80380335
chr7	113173438	113173527
chr5	120104411	120104792
chr1	154806085	154806254
chr9	14288824	14288967
chr7	80043836	80043996
chr2	144462522	144463479
chr8	8620517	8621853
chr5	135033353	135034262
chr9	55346486	55346847
chr19	50530984	50532152
chr8	117314756	117314983
chr8	117349896	117350241
chr9	87620284	87621484
chr7	125717012	125717295
chr13	95481422	95481658
chr2	180184016	180184749
chr4	123931951	123932444
chr9	90226679	90226883
chr7	81721287	81721867
chr5	92629241	92629438
chr15	99669260	99669452
chr4	124662381	124663052
chr1	132802578	132803781
chr7	143061997	143062379
chr2	119018237	119019392
chr8	90389026	90389405
chr13	59191174	59191377
chr17	56369974	56370420
chr1	52649358	52649777
chr4	63755588	63756266
chr12	8770713	8771087
chr3	89235918	89236627
chr7	144124144	144124286
chr6	101222535	101223427
chr8	12450349	12450528
chr5	129297467	129298090
chrX	7639253	7639325
chr1	90325603	90326245
chr12	79274619	79274720
chr11	96870820	96871236
chr18	37928700	37929922
chr6	39223074	39223997
chr1	191993221	191993580
chr11	40470965	40471286
chr2	24656579	24657193
chr11	99997105	99997307
chr15	99091352	99091674
chr3	125400641	125401049
chr11	31808059	31808283
chr17	48512481	48512721
chr13	94319597	94320331
chr1	124049139	124049188
chr1	159636479	159637198
chr7	44864987	44865572
chr14	30860123	30860449
chr1	191948764	191948865
chr15	8636542	8636992
chr10	68256130	68256189
chr1	125482576	125482781
chr5	127498661	127498906
chr17	70703884	70704937
chr12	71890430	71890987
chr9	34685991	34686588
chr14	72241022	72242232
chr4	57658987	57659477
chr19	58067412	58069141
chr6	30342033	30342235
chr15	58109585	58109661
chr14	25484231	25484681
chr10	76134849	76135058
chr7	38154386	38155906
chr16	90637203	90637562
chr15	98370033	98370265
chr4	57303164	57303844
chr9	20814552	20814825
chr16	76777071	76778071
chr8	70754837	70755919
chr2	125503808	125504628
chr17	72283614	72284062
chr14	76146551	76147646
chr1	64287255	64287998
chr8	41576205	41576526
chr3	144191392	144193059
chr4	148153729	148153994
chr2	91306503	91306546
chr9	115728165	115728976
chr11	65856860	65857050
chr9	121388135	121388285
chr7	136775441	136775862
chr13	97140731	97141135
chr8	110748999	110749390
chrX	11732811	11733079
chr3	115639327	115639606
chr10	78136177	78136968
chr7	45828181	45830229
chr10	94883719	94883835
chr10	51084726	51084848
chr11	74586517	74586954
chr11	82964388	82964436
chr19	59592433	59592814
chr13	57974021	57974450
chr15	81122298	81122325
chr1	152683689	152685255
chr18	13447087	13447369
chr16	28969276	28969969
chr16	38919709	38920004
chr16	90692637	90693143
chr2	170077749	170078329
chr11	106923114	106923570
chr17	50444685	50444995
chr8	54154180	54155073
chr15	59543417	59544676
chr10	121695380	121695743
chr6	22576277	22576408
chr4	148218227	148218736
chr2	18204616	18204898
chr1	154099914	154100304
chr11	111103859	111105281
chr2	34017422	34017727
chr17	34023853	34024260
chr9	69207331	69207499
chr2	68965768	68966093
chr6	82982070	82982505
chr13	55670812	55670848
chr19	3812978	3813239
chr9	44873073	44873212
chr1	61421400	61422298
chr16	31341522	31341750
chr9	109057789	109058341
chr8	31085202	31085401
chr7	67499631	67500384
chr2	143364055	143364556
chr9	116468410	116469266
chr19	36294697	36295395
chr11	66809777	66810680
chr5	66922326	66922655
chr9	122613629	122614589
chr2	151903371	151903557
chr4	149883464	149883586
chr16	29174665	29175763
chr13	53294912	53295277
chr14	75771765	75771874
chr1	74878155	74878243
chr14	46421881	46422263
chr9	45548864	45549232
chr6	72743018	72743441
chr10	37052725	37053413
chr6	13534800	13535054
chr12	112736132	112736383
chr9	113511312	113512288
chr11	54940164	54940589
chr8	40974839	40975042
chr5	53305512	53305871
chr6	94732229	94732487
chr2	124533982	124534219
chr11	74875235	74875832
chr2	165321111	165323204
chr6	98008098	98008422
chr16	85217173	85218024
chr1	72442567	72444225
chr10	89717340	89717871
chr3	31154411	31154762
chr10	119404051	119405423
chr2	11688105	11688218
chr17	27076335	27076666
chr11	4292048	4292537
chr2	166667437	166669120
chr5	122093315	122093625
chr12	116922810	116924325
chr2	120031802	120031930
chr10	93647529	93647603
chr15	83277170	83277570
chr15	80487535	80488459
chr19	10387814	10388516
chr1	158189781	158190531
chr4	107132981	107133370
chr8	88236557	88237208
chr5	113145796	113145992
chr5	134566355	134566890
chr10	39412249	39412814
chr4	134679060	134680316
chr3	89181618	89182358
chr2	45400272	45400653
chr1	73944940	73945607
chr1	106863171	106864055
chr12	107301220	107301594
chr11	85679165	85679726
chr2	62445659	62446144
chr2	160941936	160941969
chr16	20531227	20531593
chr14	77639414	77640124
chr2	106525668	106525820
chr19	40223420	40223465
chr13	95093725	95094166
chr7	112302571	112303154
chr3	69084450	69085132
chr4	154558592	154558884
chr5	114657244	114657446
chr7	114139872	114141155
chr5	92969975	92970168
chr7	121056890	121057166
chr1	62854563	62854891
chr18	23811775	23811948
chr11	32905406	32905756
chr17	85161911	85163108
chr8	45256686	45257161
chr5	112498568	112498945
chr8	118905653	118906910
chr18	83102026	83102581
chr5	113408653	113409310
chr8	107251371	107251959
chr9	15616589	15616732
chr8	102746220	102746707
chr15	83005938	83006981
chr4	152100990	152101389
chr10	37317379	37317647
chr14	35967855	35967965
chr7	99284865	99285546
chr6	129233730	129234261
chr2	172957382	172957530
chr3	101036914	101037114
chr5	30724368	30724611
chr10	116428773	116429885
chr9	99444794	99445251
chr5	33684894	33686591
chr5	37694963	37695261
chr9	20516794	20516985
chr10	59004800	59005194
chr2	35792310	35793369
chr15	84954945	84955542
chr2	52206623	52206853
chr10	67700418	67700764
chr3	149365552	149366041
chr3	89746095	89747025
chr19	20434607	20434735
chr12	111939476	111940336
chr15	99465882	99466603
chr5	129566016	129567116
chr15	13601020	13601199
chr18	12254394	12254523
chr4	138724803	138725230
chr18	44494174	44494783
chr4	101415854	101416537
chr12	85260805	85261250
chr12	99938208	99939013
chr4	42953996	42954426
chr7	107519520	107519577
chr13	63249862	63250540
chr5	65611554	65611656
chr14	21198921	21199157
chr11	76857348	76857883
chr16	33234581	33235015
chr10	39854656	39854885
chr8	3456789	3457216
chr15	72198399	72198619
chr4	130110049	130110412
chr12	100965860	100967413
chr17	46433718	46433947
chr9	31126000	31126290
chr9	64661620	64662076
chr13	98658493	98659554
chr13	113451837	113452472
