chrom	start	end
chr9	64404409	64404603
chr9	64386951	64387645
chr9	63959111	63959800
chr9	63772159	63772841
chr9	62678399	62679209
chr9	62542437	62542884
chr9	62517987	62518470
chr9	62039365	62040224
chr9	61830248	61830626
chr9	61790224	61790602
chr9	61611469	61611588
chr9	61275591	61275810
chr9	60835682	60835855
chr9	59773798	59773862
chr9	58806132	58806834
chr9	58648629	58648871
chr9	58515822	58516414
chr9	57949179	57949395
chr9	56604541	56605322
chr9	56575670	56575941
chr9	56235525	56236301
chr9	56121193	56122124
chr9	55409982	55410939
chr9	55169123	55169355
chr9	55067959	55068322
chr9	54703774	54704041
chr9	54541978	54542449
chr9	54541423	54541707
chr9	54225149	54225264
chr9	53399599	53399924
chr9	53397835	53398378
chr9	53382354	53383161
chr9	53323582	53323916
chr9	53302001	53303308
chr9	52762706	52763569
chr9	52403932	52404796
chr9	52301793	52302143
chr9	51930629	51930869
chr9	51823548	51823724
chr9	51798495	51798831
chr9	51777771	51777899
chr9	50852649	50853379
chr9	50823742	50824036
chr9	48986874	48988076
chr9	48680260	48680341
chr9	47075404	47075736
chr9	46901433	46901830
chr9	46788397	46789327
chr9	46329304	46330438
chr9	46308493	46309379
chr9	46226145	46226416
chr9	46061782	46062288
chr9	45787161	45787463
chr9	44735001	44735575
chr9	44088742	44090201
chr9	44079848	44081104
chr9	44058738	44058906
chr9	43772702	43773279
chr9	43733816	43733948
chr9	43481283	43481652
chr9	43439612	43440126
chr9	43272195	43272448
chr9	41166891	41167218
chr9	40550719	40550776
chr9	40442116	40442226
chr9	37631653	37632413
chr9	37081838	37081971
chr9	36889242	36890030
chr9	35106061	35106737
chr9	34695659	34696151
chr9	34645115	34645306
chr9	34350239	34350318
chr9	32595159	32595548
chr9	32512453	32512510
chr9	32484621	32484764
chr9	32408562	32409030
chr9	32267227	32267729
chr9	32241721	32242305
chr9	32002922	32003954
chr9	31684985	31685022
chr9	31652944	31653112
chr9	31128290	31128580
chr9	31125300	31125583
chr9	30002354	30002618
chr9	29042003	29042289
chr9	28466229	28466983
chr9	25480129	25480357
chr9	23020763	23020857
chr9	22296223	22296340
chr9	22032907	22033079
chr9	21766854	21767487
chr9	21473036	21473624
chr9	21293317	21293514
chr9	21250235	21250353
chr9	21136478	21136595
chr9	20971452	20971953
chr9	20724630	20725363
chr9	20696580	20696834
chr9	20660850	20661082
chr9	15254571	15254725
chr9	15058054	15058384
chr9	15041604	15041751
chr9	14907683	14908475
chr9	14872210	14873032
chr9	14627189	14627737
chr9	7764609	7764906
chr9	7638288	7638469
chr9	104049507	104049627
chr9	103891811	103892100
chr9	97341380	97342334
chr9	72447993	72448178
chr9	47090690	47091106
chr9	46385017	46385352
chr9	31584998	31585150
chr9	96574609	96574914
chr9	58478216	58478288
chr9	56755303	56755467
chr9	51351135	51351323
chr9	51270443	51270992
chr9	48837354	48838005
chr9	122756638	122756959
chr9	122579134	122580175
chr9	122036029	122036286
chr9	121577646	121577801
chr9	120706700	120707428
chr9	120009192	120009743
chr9	119051802	119053478
chr9	118953584	118954604
chr9	118453356	118453700
chr9	117424869	117425152
chr9	116087171	116087567
chr9	115948663	115948877
chr9	115349469	115350050
chr9	114550766	114551128
chr9	113714215	113714804
chr9	112363337	112363396
chr9	107975091	107975462
chr9	107932391	107932537
chr9	105838537	105838768
chr9	105702333	105702727
chr9	104116413	104116582
chr9	102976954	102977041
chr9	102656305	102657378
chr9	100826033	100826902
chr9	96423920	96424628
chr9	85781351	85781492
chr9	80269602	80270115
chr9	77779451	77779913
chr9	75611683	75611777
chr9	75003581	75003682
chr9	73906066	73906227
chr9	73695263	73695304
chr9	72836828	72837999
chr9	71954792	71954882
chr9	71879005	71879550
chr9	68353466	68353886
chr9	67030100	67030570
chr9	67001465	67001760
chr9	61528466	61528892
chr9	61269513	61269611
chr9	61144282	61144536
chr9	61142705	61143437
chr9	60959608	60959849
chr9	55224303	55224542
chr9	54667685	54668089
chr9	48461491	48462311
chr9	48451848	48452647
chr9	47283990	47284248
chr9	45915857	45916123
chr9	44896878	44897470
chr9	44508372	44508583
chr9	44505171	44505263
chr9	43933865	43934989
chr9	43834325	43834640
chr9	43760737	43761200
chr9	43668328	43669039
chr9	43230122	43231032
chr9	41118184	41118807
chr9	40302373	40302496
chr9	40290117	40290374
chr9	32064646	32064822
chr9	31993662	31993686
chr9	31636993	31637420
chr9	29775487	29776578
chr9	28303674	28304165
chr9	27632706	27633305
chr9	27433437	27433654
chr9	21949690	21950562
chr9	21231779	21231953
chr9	20470016	20470533
chr9	13299167	13299669
chr9	122724924	122725786
chr9	122588285	122588821
chr9	121764253	121764609
chr9	121454106	121454774
chr9	121033600	121033819
chr9	120827251	120827418
chr9	120372136	120372642
chr9	120025504	120025941
chr9	118964296	118964917
chr9	118225946	118226269
chr9	117885306	117885582
chr9	115161703	115162079
chr9	115063760	115064563
chr9	115039186	115039458
chr9	114982604	114983204
chr9	113247597	113249030
chr9	113176758	113178178
chr9	112885358	112885518
chr9	112169556	112169897
chr9	110314608	110315008
chr9	110121304	110122423
chr9	109055237	109055789
chr9	108754305	108754784
chr9	108583345	108583970
chr9	108127275	108127456
chr9	107927773	107928074
chr9	107706472	107707346
chr9	107308105	107308729
chr9	107305921	107306268
chr9	107262979	107263400
chr9	106579886	106580719
chr9	106445419	106446420
chr9	106037207	106038121
chr9	106021876	106022446
chr9	105991444	105991680
chr9	105822106	105822741
chr9	102299742	102300026
chr9	101918329	101918883
chr9	96709490	96709976
chr9	89875620	89875888
chr9	89850534	89851045
chr9	86575135	86575828
chr9	80147853	80148371
chr9	77954356	77954768
chr9	76535882	76536010
chr9	76058032	76058643
chr9	75330947	75331457
chr9	75324465	75324718
chr9	70443391	70444027
chr9	70132343	70132698
chr9	67492351	67492558
chr9	64636068	64636749
chr9	64008314	64008371
chr9	63969559	63970533
chr9	63044184	63044249
chr9	62732175	62732595
chr9	62630366	62631608
chr9	62220663	62221629
chr9	61720032	61721277
chr9	59550230	59550519
chr9	58374169	58375341
chr9	58202347	58204285
chr9	58174986	58175422
chr9	57866625	57867211
chr9	56662554	56662780
chr9	56237375	56237554
chr9	51186103	51186472
chr9	49989411	49990478
chr9	49516232	49516700
chr9	49435912	49436228
chr9	48472421	48473386
chr9	48207113	48207233
chr9	48181245	48181704
chr9	47903396	47904336
chr9	47884277	47884460
chr9	47527409	47528203
chr9	46815943	46816334
chr9	46326913	46327142
chr9	45910351	45910659
chr9	45428906	45429625
chr9	45408015	45408807
chr9	44485119	44485419
chr9	44400208	44400417
chr9	43593342	43594103
chr9	42907376	42907889
chr9	42832757	42832994
chr9	42730919	42731367
chr9	42674228	42674873
chr9	42642576	42643494
chr9	42300815	42301392
chr9	41954627	41954912
chr9	41621401	41621809
chr9	40331588	40332673
chr9	37074210	37074822
chr9	35479573	35479813
chr9	35438320	35438747
chr9	34406958	34407233
chr9	32547427	32547671
chr9	31706542	31707202
chr9	27320040	27320703
chr9	27302488	27303283
chr9	23268787	23269248
chr9	23036211	23037380
chr9	22031611	22031997
chr9	21752151	21752824
chr9	21749629	21749966
chr9	21162418	21162632
chr9	121467506	121468848
chr9	116088718	116089386
chr9	110666422	110667058
chr9	98652727	98652959
chr9	98527616	98528091
chr9	71479799	71480258
chr9	70136336	70136955
chr9	59532385	59532888
chr9	54893928	54894316
chr9	46322369	46322687
chr9	28639046	28639261
chr9	105835519	105835708
chr9	61467345	61467620
chr9	47915116	47915415
chr9	43783271	43783368
chr9	41054066	41054644
chr9	21403172	21403488
chr9	122130934	122131307
chr9	121406003	121406180
chr9	119025340	119025812
chr9	118445283	118445879
chr9	111870079	111870675
chr9	111285918	111286528
chr9	104936418	104936511
chr9	99294770	99295550
chr9	92591532	92592112
chr9	88326332	88326480
chr9	70378899	70378998
chr9	67883880	67884441
chr9	63534212	63534882
chr9	63356518	63356727
chr9	61491296	61491798
chr9	61389140	61389541
chr9	53794636	53794885
chr9	50845635	50845805
chr9	47876821	47877328
chr9	45672436	45672915
chr9	44249792	44251345
chr9	43850245	43851000
chr9	43335919	43336028
chr9	41576073	41576352
chr9	34557689	34558511
chr9	51313043	51313257
chr9	121993161	121993719
chr9	62509361	62509981
chr9	47639402	47639602
chr9	36842494	36843075
chr9	50305803	50306564
chr9	49679018	49679166
chr9	77034244	77034550
chr9	44835966	44836214
chr9	123138311	123138485
chr9	122952253	122952298
chr9	122788619	122788708
chr9	122698932	122699079
chr9	122693120	122693765
chr9	122670918	122671486
chr9	122629695	122630259
chr9	122626482	122627894
chr9	122606152	122606707
chr9	122595076	122595755
chr9	122557689	122557902
chr9	122418688	122418821
chr9	122199840	122200068
chr9	122013260	122013325
chr9	121986078	121986252
chr9	121910300	121910361
chr9	121667279	121667412
chr9	121554334	121555083
chr9	121413466	121413520
chr9	121330343	121330451
chr9	121132556	121132906
chr9	120436378	120436875
chr9	120364872	120365300
chr9	120363335	120363497
chr9	120141587	120141657
chr9	120126900	120127144
chr9	120005147	120005437
chr9	119940602	119940629
chr9	119796648	119797372
chr9	119496732	119497379
chr9	119130732	119130839
chr9	118984413	118984798
chr9	118972421	118972842
chr9	118769408	118769612
chr9	118592727	118592749
chr9	118582896	118583016
chr9	118336244	118336403
chr9	118147194	118148062
chr9	117595996	117596246
chr9	117237174	117237277
chr9	117088644	117088837
chr9	116976816	116977405
chr9	116965338	116966077
chr9	116794020	116794439
chr9	116505939	116506197
chr9	115954796	115954879
chr9	115860305	115860372
chr9	115651802	115651982
chr9	115476194	115476306
chr9	114947633	114947709
chr9	114926526	114926713
chr9	114716386	114716727
chr9	114671805	114672052
chr9	114587545	114588458
chr9	114584417	114584871
chr9	114559742	114560360
chr9	114387096	114387415
chr9	113711706	113711857
chr9	113686716	113686799
chr9	113655181	113655663
chr9	113488343	113488958
chr9	113338967	113339048
chr9	113222885	113223269
chr9	112272405	112273077
chr9	112102216	112103301
chr9	111946299	111946440
chr9	111689244	111690201
chr9	111245633	111245792
chr9	110931302	110932847
chr9	110743855	110744231
chr9	110585306	110585380
chr9	110330509	110330568
chr9	109864821	109865118
chr9	109091281	109091482
chr9	109051006	109051086
chr9	109012632	109012836
chr9	108957377	108957761
chr9	108928276	108928332
chr9	108580053	108580069
chr9	108411147	108411593
chr9	108400964	108401800
chr9	108383587	108383774
chr9	108249152	108249259
chr9	108213124	108213788
chr9	108014842	108015249
chr9	107897896	107898190
chr9	107741081	107741557
chr9	107639480	107639844
chr9	107618600	107618857
chr9	107567872	107568137
chr9	107510268	107510778
chr9	107322416	107322700
chr9	107313388	107313463
chr9	106439863	106440045
chr9	106305278	106305666
chr9	106231752	106231862
chr9	106211327	106211839
chr9	106147918	106148141
chr9	105719742	105720639
chr9	105449127	105449557
chr9	105448177	105448636
chr9	105410868	105411002
chr9	105121223	105121406
chr9	105053813	105053994
chr9	105010675	105011071
chr9	104845864	104845948
chr9	104827414	104827545
chr9	104759320	104759723
chr9	104750970	104751271
chr9	104377346	104377435
chr9	104176989	104177201
chr9	104116906	104117187
chr9	104074483	104074745
chr9	104055906	104056358
chr9	103843591	103843660
chr9	103690580	103692888
chr9	103516137	103516545
chr9	103491744	103492631
chr9	103246673	103246806
chr9	102826591	102826865
chr9	102768295	102768341
chr9	102646888	102647271
chr9	102182061	102182319
chr9	102159032	102159204
chr9	101554304	101554380
chr9	101098044	101098258
chr9	100998543	100998919
chr9	99877429	99877586
chr9	99867061	99867433
chr9	99478415	99479400
chr9	99447251	99447708
chr9	99336236	99336466
chr9	99280198	99280288
chr9	99145724	99145893
chr9	99110089	99110302
chr9	98697302	98697523
chr9	97782165	97782536
chr9	97604225	97605148
chr9	97413124	97413288
chr9	97225467	97225547
chr9	96903357	96903423
chr9	96821646	96821861
chr9	95929547	95929708
chr9	95639019	95639145
chr9	94795097	94795221
chr9	94570870	94571303
chr9	94540374	94540897
chr9	93171622	93171954
chr9	92919697	92920004
chr9	92731271	92731912
chr9	92375493	92375920
chr9	90224475	90224679
chr9	89868240	89868319
chr9	89802850	89802955
chr9	89694337	89694499
chr9	88588111	88588304
chr9	88436901	88437021
chr9	88025257	88025307
chr9	87197410	87197677
chr9	87145224	87145938
chr9	87142932	87143344
chr9	86499359	86499437
chr9	86219551	86219932
chr9	85861390	85861422
chr9	85832021	85832179
chr9	85593801	85594170
chr9	84285872	84286303
chr9	83899212	83899957
chr9	83819062	83819634
chr9	83622326	83622377
chr9	83549023	83549350
chr9	83047968	83048088
chr9	82125778	82126004
chr9	81214798	81215358
chr9	80922425	80922487
chr9	80518665	80518866
chr9	80461159	80461516
chr9	80188528	80188583
chr9	80175221	80175307
chr9	79944681	79945420
chr9	79915240	79915727
chr9	79753640	79753732
chr9	79638451	79638555
chr9	78621841	78621965
chr9	78491482	78491562
chr9	78396285	78396721
chr9	78190548	78190779
chr9	77240718	77240802
chr9	75688342	75688710
chr9	75680736	75680917
chr9	75299960	75300352
chr9	75173026	75173105
chr9	74700545	74700942
chr9	74693775	74693839
chr9	74445045	74445200
chr9	73741416	73741834
chr9	73436307	73436676
chr9	73222304	73222750
chr9	72217299	72218058
chr9	71994982	71995167
chr9	71819246	71819340
chr9	71817957	71818132
chr9	71810244	71810316
chr9	71773638	71773833
chr9	71746758	71746947
chr9	70424056	70424308
chr9	70415766	70416634
chr9	70391681	70391880
chr9	70178355	70178459
chr9	70103384	70103782
chr9	69625639	69626050
chr9	69590612	69590727
chr9	69271896	69272058
chr9	68800477	68800560
chr9	68607902	68608243
chr9	67830255	67830467
chr9	67793651	67793908
chr9	67602067	67602347
chr9	67475804	67476062
chr9	67046960	67047381
chr9	66980956	66981108
chr9	66851229	66851673
chr9	66802135	66802599
chr9	66748039	66748985
chr9	66597290	66597856
chr9	66171754	66171992
chr9	66098034	66098558
chr9	65831411	65831534
chr9	65813059	65813411
chr9	65550927	65551047
chr9	65455057	65455615
chr9	65451924	65452351
chr9	64789364	64790208
chr9	64684146	64684257
chr9	64571833	64572167
chr9	64546915	64547115
chr9	64422207	64422249
chr9	64023248	64023807
chr9	64018604	64018812
chr9	63919155	63919411
chr9	63714601	63714780
chr9	63007748	63007906
chr9	62928874	62929034
chr9	62848495	62849080
chr9	62837855	62838137
chr9	62613786	62613940
chr9	62276493	62278383
chr9	62275884	62276224
chr9	62261122	62261438
chr9	61698131	61698586
chr9	61594794	61595081
chr9	61551094	61551729
chr9	61382414	61382613
chr9	61240333	61240529
chr9	61235553	61236710
chr9	60999329	60999393
chr9	60978558	60979130
chr9	60091723	60091935
chr9	59964501	59964879
chr9	59939248	59939592
chr9	59590811	59591005
chr9	58853145	58853696
chr9	58436408	58436950
chr9	58048516	58048954
chr9	57997535	57997713
chr9	57592036	57592136
chr9	57461436	57461630
chr9	57391027	57391334
chr9	57123636	57123802
chr9	56781287	56781634
chr9	56749120	56749309
chr9	56746012	56746735
chr9	56734282	56734548
chr9	56704434	56704640
chr9	56516760	56516797
chr9	56442889	56443445
chr9	55417879	55417947
chr9	55243319	55243387
chr9	55097547	55097802
chr9	54754053	54754150
chr9	54364932	54365052
chr9	54214730	54215222
chr9	53975932	53976368
chr9	53933332	53933782
chr9	53621785	53622128
chr9	53455602	53455955
chr9	52970917	52971685
chr9	52637112	52637263
chr9	52495562	52495740
chr9	52350445	52350874
chr9	52191096	52191242
chr9	51642546	51642654
chr9	50486648	50486912
chr9	49958918	49959697
chr9	49870898	49871150
chr9	49618383	49618712
chr9	48960961	48961747
chr9	48285848	48285885
chr9	48185084	48185312
chr9	47925245	47925934
chr9	47826072	47826307
chr9	47757173	47757391
chr9	47702702	47703399
chr9	47387773	47388115
chr9	47358430	47358616
chr9	46737151	46738229
chr9	45643608	45643697
chr9	44953591	44953668
chr9	44599438	44599858
chr9	44487172	44487792
chr9	44378226	44378595
chr9	44309898	44310209
chr9	44256886	44256969
chr9	44255040	44255492
chr9	44032856	44032934
chr9	43900616	43901137
chr9	43888065	43888377
chr9	43858856	43859341
chr9	43761562	43761779
chr9	43726557	43726702
chr9	43681477	43681811
chr9	43679365	43680073
chr9	43485199	43485482
chr9	43476318	43476539
chr9	43394105	43394614
chr9	43275794	43276235
chr9	43182023	43182277
chr9	42888055	42888255
chr9	42495613	42496155
chr9	42375158	42375180
chr9	42332730	42333395
chr9	42314439	42314669
chr9	42108259	42109020
chr9	41460874	41461132
chr9	41050837	41051953
chr9	40994103	40994502
chr9	40432365	40432713
chr9	40403944	40404359
chr9	40297230	40297430
chr9	38997138	38997171
chr9	38620038	38620057
chr9	37614869	37615544
chr9	37567214	37568747
chr9	37555477	37556143
chr9	37529729	37530326
chr9	37143559	37144564
chr9	37141535	37142635
chr9	36919227	36919437
chr9	36873972	36874306
chr9	36831665	36831811
chr9	35440206	35440438
chr9	35439052	35439658
chr9	35405219	35405677
chr9	35029579	35029623
chr9	35000137	35000200
chr9	34860691	34861527
chr9	34789467	34789678
chr9	34689474	34689558
chr9	34677704	34677841
chr9	32910650	32910944
chr9	32142715	32142813
chr9	31875978	31876334
chr9	31710282	31710594
chr9	31433424	31433499
chr9	31391452	31391481
chr9	31330684	31331005
chr9	31304436	31304589
chr9	31086213	31086412
chr9	30240029	30240272
chr9	30152781	30153094
chr9	30132646	30132766
chr9	29979102	29979512
chr9	29869156	29869399
chr9	29838393	29838484
chr9	29832160	29832492
chr9	29780905	29781251
chr9	29583282	29583451
chr9	29472013	29472663
chr9	29350382	29350589
chr9	28776427	28776862
chr9	28128292	28128546
chr9	27952096	27953099
chr9	27826180	27826375
chr9	27766154	27766602
chr9	27751692	27751844
chr9	26427898	26428011
chr9	25545136	25545241
chr9	25318888	25319097
chr9	22735143	22735639
